,photo_url,direction,obs_id,user_id,altocumulus,altostratus,cirrocumulus,cirrostratus,cirrus,cumulonimbus,cumulus,nimbostratus,stratocumulus,stratus,local_path
2366,https://data.globe.gov/system/photos/2025/08/28/4689463/original.jpg,E,116-113101-3074308-202508282325,3074308,0,0,0,0,0,0,0,0,1,0,
2367,https://data.globe.gov/system/photos/2025/08/28/4689462/original.jpg,S,116-113101-3074308-202508282325,3074308,0,0,0,0,0,0,0,0,1,0,
2368,https://data.globe.gov/system/photos/2025/08/28/4689464/original.jpg,W,116-113101-3074308-202508282325,3074308,0,0,0,0,0,0,0,0,1,0,
2369,https://data.globe.gov/system/photos/2025/08/28/4689465/original.jpg,U,116-113101-3074308-202508282325,3074308,0,0,0,0,0,0,0,0,1,0,
2370,https://data.globe.gov/system/photos/2025/08/28/4689560/original.jpg,N,116-122117-42695752-202508280258,42695752,0,0,0,0,1,0,1,0,1,0,
2371,https://data.globe.gov/system/photos/2025/08/28/4689562/original.jpg,E,116-122117-42695752-202508280258,42695752,0,0,0,0,1,0,1,0,1,0,
2372,https://data.globe.gov/system/photos/2025/08/28/4689561/original.jpg,S,116-122117-42695752-202508280258,42695752,0,0,0,0,1,0,1,0,1,0,
2373,https://data.globe.gov/system/photos/2025/08/28/4689563/original.jpg,W,116-122117-42695752-202508280258,42695752,0,0,0,0,1,0,1,0,1,0,
2374,https://data.globe.gov/system/photos/2025/08/28/4689564/original.jpg,U,116-122117-42695752-202508280258,42695752,0,0,0,0,1,0,1,0,1,0,
2375,https://data.globe.gov/system/photos/2025/08/28/4689445/original.jpg,N,116-396823-159730961-202508282319,159730961,0,0,0,1,1,0,0,0,0,0,
2376,https://data.globe.gov/system/photos/2025/08/28/4689446/original.jpg,U,116-396823-159730961-202508282319,159730961,0,0,0,1,1,0,0,0,0,0,
2377,https://data.globe.gov/system/photos/2025/08/28/4689684/original.jpg,N,116-286487-62201928-202508281401,62201928,1,1,1,1,0,0,0,0,0,0,
2378,https://data.globe.gov/system/photos/2025/08/28/4689686/original.jpg,E,116-286487-62201928-202508281401,62201928,1,1,1,1,0,0,0,0,0,0,
2379,https://data.globe.gov/system/photos/2025/08/28/4689685/original.jpg,S,116-286487-62201928-202508281401,62201928,1,1,1,1,0,0,0,0,0,0,
2380,https://data.globe.gov/system/photos/2025/08/28/4689687/original.jpg,W,116-286487-62201928-202508281401,62201928,1,1,1,1,0,0,0,0,0,0,
2381,https://data.globe.gov/system/photos/2025/08/28/4689688/original.jpg,U,116-286487-62201928-202508281401,62201928,1,1,1,1,0,0,0,0,0,0,
2382,https://data.globe.gov/system/photos/2025/08/28/4689973/original.jpg,N,116-396852-86689662-202508281853,86689662,0,0,0,1,1,0,0,0,0,0,
2383,https://data.globe.gov/system/photos/2025/08/28/4689975/original.jpg,E,116-396852-86689662-202508281853,86689662,0,0,0,1,1,0,0,0,0,0,
2384,https://data.globe.gov/system/photos/2025/08/28/4689974/original.jpg,S,116-396852-86689662-202508281853,86689662,0,0,0,1,1,0,0,0,0,0,
2385,https://data.globe.gov/system/photos/2025/08/28/4689976/original.jpg,W,116-396852-86689662-202508281853,86689662,0,0,0,1,1,0,0,0,0,0,
2386,https://data.globe.gov/system/photos/2025/08/28/4689977/original.jpg,U,116-396852-86689662-202508281853,86689662,0,0,0,1,1,0,0,0,0,0,
2387,https://data.globe.gov/system/photos/2025/08/28/4689690/original.jpg,N,116-286487-62201928-202508282015,62201928,1,1,0,0,0,0,0,0,0,0,
2388,https://data.globe.gov/system/photos/2025/08/28/4689692/original.jpg,E,116-286487-62201928-202508282015,62201928,1,1,0,0,0,0,0,0,0,0,
2389,https://data.globe.gov/system/photos/2025/08/28/4689691/original.jpg,S,116-286487-62201928-202508282015,62201928,1,1,0,0,0,0,0,0,0,0,
2390,https://data.globe.gov/system/photos/2025/08/28/4689693/original.jpg,W,116-286487-62201928-202508282015,62201928,1,1,0,0,0,0,0,0,0,0,
2391,https://data.globe.gov/system/photos/2025/08/28/4689694/original.jpg,U,116-286487-62201928-202508282015,62201928,1,1,0,0,0,0,0,0,0,0,
2392,https://data.globe.gov/system/photos/2025/08/28/4690310/original.jpg,N,116-305420-87175930-202508282108,87175930,0,0,0,0,0,0,1,0,0,0,
2393,https://data.globe.gov/system/photos/2025/08/28/4690312/original.jpg,E,116-305420-87175930-202508282108,87175930,0,0,0,0,0,0,1,0,0,0,
2394,https://data.globe.gov/system/photos/2025/08/28/4690314/original.jpg,U,116-305420-87175930-202508282108,87175930,0,0,0,0,0,0,1,0,0,0,
2395,https://data.globe.gov/system/photos/2025/08/28/4689455/original.jpg,N,116-325197-113419823-202508282316,113419823,0,0,1,0,0,0,1,1,0,0,
2396,https://data.globe.gov/system/photos/2025/08/28/4689441/original.jpg,E,116-325197-113419823-202508282316,113419823,0,0,1,0,0,0,1,1,0,0,
2397,https://data.globe.gov/system/photos/2025/08/28/4689456/original.jpg,S,116-325197-113419823-202508282316,113419823,0,0,1,0,0,0,1,1,0,0,
2398,https://data.globe.gov/system/photos/2025/08/28/4689442/original.jpg,W,116-325197-113419823-202508282316,113419823,0,0,1,0,0,0,1,1,0,0,
2399,https://data.globe.gov/system/photos/2025/08/28/4689443/original.jpg,U,116-325197-113419823-202508282316,113419823,0,0,1,0,0,0,1,1,0,0,
2400,https://data.globe.gov/system/photos/2025/08/28/4690347/original.jpg,N,116-354705-130051797-202508281542,130051797,1,0,1,1,0,0,0,0,0,0,
2401,https://data.globe.gov/system/photos/2025/08/28/4690349/original.jpg,E,116-354705-130051797-202508281542,130051797,1,0,1,1,0,0,0,0,0,0,
2402,https://data.globe.gov/system/photos/2025/08/28/4690348/original.jpg,S,116-354705-130051797-202508281542,130051797,1,0,1,1,0,0,0,0,0,0,
2403,https://data.globe.gov/system/photos/2025/08/28/4690350/original.jpg,W,116-354705-130051797-202508281542,130051797,1,0,1,1,0,0,0,0,0,0,
2404,https://data.globe.gov/system/photos/2025/08/28/4690351/original.jpg,U,116-354705-130051797-202508281542,130051797,1,0,1,1,0,0,0,0,0,0,
2405,https://data.globe.gov/system/photos/2025/08/28/4695363/original.jpg,N,116-364120-156900065-202508280641,156900065,0,0,0,1,0,0,0,0,0,0,
2406,https://data.globe.gov/system/photos/2025/08/28/4695365/original.jpg,E,116-364120-156900065-202508280641,156900065,0,0,0,1,0,0,0,0,0,0,
2407,https://data.globe.gov/system/photos/2025/08/28/4695364/original.jpg,S,116-364120-156900065-202508280641,156900065,0,0,0,1,0,0,0,0,0,0,
2408,https://data.globe.gov/system/photos/2025/08/28/4695366/original.jpg,W,116-364120-156900065-202508280641,156900065,0,0,0,1,0,0,0,0,0,0,
2409,https://data.globe.gov/system/photos/2025/08/28/4695367/original.jpg,U,116-364120-156900065-202508280641,156900065,0,0,0,1,0,0,0,0,0,0,
2410,https://data.globe.gov/system/photos/2025/08/28/4690623/original.jpg,N,883-243869-160173161-202508281728,160173161,0,0,0,0,1,0,1,0,0,0,
2411,https://data.globe.gov/system/photos/2025/08/28/4690625/original.jpg,E,883-243869-160173161-202508281728,160173161,0,0,0,0,1,0,1,0,0,0,
2412,https://data.globe.gov/system/photos/2025/08/28/4690624/original.jpg,S,883-243869-160173161-202508281728,160173161,0,0,0,0,1,0,1,0,0,0,
2413,https://data.globe.gov/system/photos/2025/08/28/4690626/original.jpg,W,883-243869-160173161-202508281728,160173161,0,0,0,0,1,0,1,0,0,0,
2414,https://data.globe.gov/system/photos/2025/08/28/4690627/original.jpg,U,883-243869-160173161-202508281728,160173161,0,0,0,0,1,0,1,0,0,0,
2415,https://data.globe.gov/system/photos/2025/08/28/4689696/original.jpg,N,116-286487-62201928-202508282156,62201928,1,1,0,1,1,0,0,0,0,0,
2416,https://data.globe.gov/system/photos/2025/08/28/4689698/original.jpg,E,116-286487-62201928-202508282156,62201928,1,1,0,1,1,0,0,0,0,0,
2417,https://data.globe.gov/system/photos/2025/08/28/4689697/original.jpg,S,116-286487-62201928-202508282156,62201928,1,1,0,1,1,0,0,0,0,0,
2418,https://data.globe.gov/system/photos/2025/08/28/4689699/original.jpg,W,116-286487-62201928-202508282156,62201928,1,1,0,1,1,0,0,0,0,0,
2419,https://data.globe.gov/system/photos/2025/08/28/4689700/original.jpg,U,116-286487-62201928-202508282156,62201928,1,1,0,1,1,0,0,0,0,0,
2420,https://data.globe.gov/system/photos/2025/08/28/4689449/original.jpg,N,116-321838-11159-202508282306,11159,0,0,1,1,0,0,0,0,0,0,
2421,https://data.globe.gov/system/photos/2025/08/28/4689451/original.jpg,E,116-321838-11159-202508282306,11159,0,0,1,1,0,0,0,0,0,0,
2422,https://data.globe.gov/system/photos/2025/08/28/4689450/original.jpg,S,116-321838-11159-202508282306,11159,0,0,1,1,0,0,0,0,0,0,
2423,https://data.globe.gov/system/photos/2025/08/28/4689452/original.jpg,W,116-321838-11159-202508282306,11159,0,0,1,1,0,0,0,0,0,0,
2424,https://data.globe.gov/system/photos/2025/08/28/4689453/original.jpg,U,116-321838-11159-202508282306,11159,0,0,1,1,0,0,0,0,0,0,
2425,https://data.globe.gov/system/photos/2025/08/28/4689419/original.jpg,N,116-376315-143949828-202508282251,143949828,0,0,0,0,0,0,1,0,0,0,
2426,https://data.globe.gov/system/photos/2025/08/28/4689421/original.jpg,E,116-376315-143949828-202508282251,143949828,0,0,0,0,0,0,1,0,0,0,
2427,https://data.globe.gov/system/photos/2025/08/28/4689420/original.jpg,S,116-376315-143949828-202508282251,143949828,0,0,0,0,0,0,1,0,0,0,
2428,https://data.globe.gov/system/photos/2025/08/28/4689422/original.jpg,W,116-376315-143949828-202508282251,143949828,0,0,0,0,0,0,1,0,0,0,
2429,https://data.globe.gov/system/photos/2025/08/28/4689423/original.jpg,U,116-376315-143949828-202508282251,143949828,0,0,0,0,0,0,1,0,0,0,
2430,https://data.globe.gov/system/photos/2025/08/27/4690435/original.jpg,N,150-36563-38485359-202508271705,38485359,0,0,1,1,0,0,0,0,0,0,
2431,https://data.globe.gov/system/photos/2025/08/27/4690437/original.jpg,E,150-36563-38485359-202508271705,38485359,0,0,1,1,0,0,0,0,0,0,
2432,https://data.globe.gov/system/photos/2025/08/27/4690436/original.jpg,S,150-36563-38485359-202508271705,38485359,0,0,1,1,0,0,0,0,0,0,
2433,https://data.globe.gov/system/photos/2025/08/27/4690438/original.jpg,W,150-36563-38485359-202508271705,38485359,0,0,1,1,0,0,0,0,0,0,
2434,https://data.globe.gov/system/photos/2025/08/27/4690434/original.jpg,U,150-36563-38485359-202508271705,38485359,0,0,1,1,0,0,0,0,0,0,
2435,https://data.globe.gov/system/photos/2025/08/27/4689548/original.jpg,N,116-118674-42695752-202508270144,42695752,0,0,0,0,0,0,0,0,0,0,
2436,https://data.globe.gov/system/photos/2025/08/27/4689550/original.jpg,E,116-118674-42695752-202508270144,42695752,0,0,0,0,0,0,0,0,0,0,
2437,https://data.globe.gov/system/photos/2025/08/27/4689549/original.jpg,S,116-118674-42695752-202508270144,42695752,0,0,0,0,0,0,0,0,0,0,
2438,https://data.globe.gov/system/photos/2025/08/27/4689551/original.jpg,W,116-118674-42695752-202508270144,42695752,0,0,0,0,0,0,0,0,0,0,
2439,https://data.globe.gov/system/photos/2025/08/27/4689552/original.jpg,U,116-118674-42695752-202508270144,42695752,0,0,0,0,0,0,0,0,0,0,
2440,https://data.globe.gov/system/photos/2025/08/27/4689672/original.jpg,N,116-286487-62201928-202508272137,62201928,1,1,0,1,1,0,1,0,0,0,
2441,https://data.globe.gov/system/photos/2025/08/27/4689674/original.jpg,E,116-286487-62201928-202508272137,62201928,1,1,0,1,1,0,1,0,0,0,
2442,https://data.globe.gov/system/photos/2025/08/27/4689673/original.jpg,S,116-286487-62201928-202508272137,62201928,1,1,0,1,1,0,1,0,0,0,
2443,https://data.globe.gov/system/photos/2025/08/27/4689675/original.jpg,W,116-286487-62201928-202508272137,62201928,1,1,0,1,1,0,1,0,0,0,
2444,https://data.globe.gov/system/photos/2025/08/27/4689676/original.jpg,U,116-286487-62201928-202508272137,62201928,1,1,0,1,1,0,1,0,0,0,
2445,https://data.globe.gov/system/photos/2025/08/27/4695357/original.jpg,N,116-363018-156900065-202508270414,156900065,0,0,0,0,0,0,1,0,0,0,
2446,https://data.globe.gov/system/photos/2025/08/27/4695359/original.jpg,E,116-363018-156900065-202508270414,156900065,0,0,0,0,0,0,1,0,0,0,
2447,https://data.globe.gov/system/photos/2025/08/27/4695358/original.jpg,S,116-363018-156900065-202508270414,156900065,0,0,0,0,0,0,1,0,0,0,
2448,https://data.globe.gov/system/photos/2025/08/27/4695360/original.jpg,W,116-363018-156900065-202508270414,156900065,0,0,0,0,0,0,1,0,0,0,
2449,https://data.globe.gov/system/photos/2025/08/27/4695361/original.jpg,U,116-363018-156900065-202508270414,156900065,0,0,0,0,0,0,1,0,0,0,
2450,https://data.globe.gov/system/photos/2025/08/27/4689542/original.jpg,N,116-118674-42695752-202508270024,42695752,0,0,0,0,0,0,1,0,0,0,
2451,https://data.globe.gov/system/photos/2025/08/27/4689544/original.jpg,E,116-118674-42695752-202508270024,42695752,0,0,0,0,0,0,1,0,0,0,
2452,https://data.globe.gov/system/photos/2025/08/27/4689543/original.jpg,S,116-118674-42695752-202508270024,42695752,0,0,0,0,0,0,1,0,0,0,
2453,https://data.globe.gov/system/photos/2025/08/27/4689545/original.jpg,W,116-118674-42695752-202508270024,42695752,0,0,0,0,0,0,1,0,0,0,
2454,https://data.globe.gov/system/photos/2025/08/27/4689546/original.jpg,U,116-118674-42695752-202508270024,42695752,0,0,0,0,0,0,1,0,0,0,
2455,https://data.globe.gov/system/photos/2025/08/27/4689678/original.jpg,N,116-286487-62201928-202508272229,62201928,1,1,1,1,0,0,0,0,1,0,
2456,https://data.globe.gov/system/photos/2025/08/27/4689680/original.jpg,E,116-286487-62201928-202508272229,62201928,1,1,1,1,0,0,0,0,1,0,
2457,https://data.globe.gov/system/photos/2025/08/27/4689679/original.jpg,S,116-286487-62201928-202508272229,62201928,1,1,1,1,0,0,0,0,1,0,
2458,https://data.globe.gov/system/photos/2025/08/27/4689681/original.jpg,W,116-286487-62201928-202508272229,62201928,1,1,1,1,0,0,0,0,1,0,
2459,https://data.globe.gov/system/photos/2025/08/27/4689682/original.jpg,U,116-286487-62201928-202508272229,62201928,1,1,1,1,0,0,0,0,1,0,
2460,https://data.globe.gov/system/photos/2025/08/27/4689758/original.jpg,N,116-396835-140802521-202508270658,140802521,0,0,0,0,0,0,0,0,0,1,
2461,https://data.globe.gov/system/photos/2025/08/27/4689760/original.jpg,E,116-396835-140802521-202508270658,140802521,0,0,0,0,0,0,0,0,0,1,
2462,https://data.globe.gov/system/photos/2025/08/27/4689759/original.jpg,S,116-396835-140802521-202508270658,140802521,0,0,0,0,0,0,0,0,0,1,
2463,https://data.globe.gov/system/photos/2025/08/27/4689761/original.jpg,W,116-396835-140802521-202508270658,140802521,0,0,0,0,0,0,0,0,0,1,
2464,https://data.globe.gov/system/photos/2025/08/27/4689762/original.jpg,U,116-396835-140802521-202508270658,140802521,0,0,0,0,0,0,0,0,0,1,
2465,https://data.globe.gov/system/photos/2025/08/27/4690341/original.jpg,N,116-396861-130051797-202508271540,130051797,0,0,1,0,1,0,0,0,0,0,
2466,https://data.globe.gov/system/photos/2025/08/27/4690343/original.jpg,E,116-396861-130051797-202508271540,130051797,0,0,1,0,1,0,0,0,0,0,
2467,https://data.globe.gov/system/photos/2025/08/27/4690342/original.jpg,S,116-396861-130051797-202508271540,130051797,0,0,1,0,1,0,0,0,0,0,
2468,https://data.globe.gov/system/photos/2025/08/27/4690344/original.jpg,W,116-396861-130051797-202508271540,130051797,0,0,1,0,1,0,0,0,0,0,
2469,https://data.globe.gov/system/photos/2025/08/27/4690345/original.jpg,U,116-396861-130051797-202508271540,130051797,0,0,1,0,1,0,0,0,0,0,
2470,https://data.globe.gov/system/photos/2025/08/27/4690318/original.jpg,E,116-313383-87175930-202508271422,87175930,0,0,0,1,0,0,1,0,0,0,
2471,https://data.globe.gov/system/photos/2025/08/27/4690317/original.jpg,S,116-313383-87175930-202508271422,87175930,0,0,0,1,0,0,1,0,0,0,
2472,https://data.globe.gov/system/photos/2025/08/27/4690319/original.jpg,W,116-313383-87175930-202508271422,87175930,0,0,0,1,0,0,1,0,0,0,
2473,https://data.globe.gov/system/photos/2025/08/27/4691247/original.jpg,N,116-273507-85877165-202508272038,85877165,1,0,0,1,0,0,1,0,0,0,
2474,https://data.globe.gov/system/photos/2025/08/27/4691249/original.jpg,E,116-273507-85877165-202508272038,85877165,1,0,0,1,0,0,1,0,0,0,
2475,https://data.globe.gov/system/photos/2025/08/27/4691248/original.jpg,S,116-273507-85877165-202508272038,85877165,1,0,0,1,0,0,1,0,0,0,
2476,https://data.globe.gov/system/photos/2025/08/27/4691250/original.jpg,W,116-273507-85877165-202508272038,85877165,1,0,0,1,0,0,1,0,0,0,
2477,https://data.globe.gov/system/photos/2025/08/27/4691251/original.jpg,U,116-273507-85877165-202508272038,85877165,1,0,0,1,0,0,1,0,0,0,
2478,https://data.globe.gov/system/photos/2025/08/27/4689904/original.jpg,N,116-56715-120747530-202508270828,120747530,1,0,1,0,0,0,1,0,0,0,
2479,https://data.globe.gov/system/photos/2025/08/27/4689906/original.jpg,E,116-56715-120747530-202508270828,120747530,1,0,1,0,0,0,1,0,0,0,
2480,https://data.globe.gov/system/photos/2025/08/27/4689905/original.jpg,S,116-56715-120747530-202508270828,120747530,1,0,1,0,0,0,1,0,0,0,
2481,https://data.globe.gov/system/photos/2025/08/27/4689907/original.jpg,W,116-56715-120747530-202508270828,120747530,1,0,1,0,0,0,1,0,0,0,
2482,https://data.globe.gov/system/photos/2025/08/27/4689908/original.jpg,U,116-56715-120747530-202508270828,120747530,1,0,1,0,0,0,1,0,0,0,
2483,https://data.globe.gov/system/photos/2025/08/27/4693184/original.jpg,N,116-236831-81129629-202508270056,81129629,0,0,1,0,0,0,0,0,0,0,
2484,https://data.globe.gov/system/photos/2025/08/27/4693186/original.jpg,E,116-236831-81129629-202508270056,81129629,0,0,1,0,0,0,0,0,0,0,
2485,https://data.globe.gov/system/photos/2025/08/27/4693185/original.jpg,S,116-236831-81129629-202508270056,81129629,0,0,1,0,0,0,0,0,0,0,
2486,https://data.globe.gov/system/photos/2025/08/27/4693187/original.jpg,W,116-236831-81129629-202508270056,81129629,0,0,1,0,0,0,0,0,0,0,
2487,https://data.globe.gov/system/photos/2025/08/27/4693188/original.jpg,U,116-236831-81129629-202508270056,81129629,0,0,1,0,0,0,0,0,0,0,
2488,https://data.globe.gov/system/photos/2025/08/27/4690036/original.jpg,N,116-382061-135117917-202508271136,135117917,0,0,0,1,0,0,1,0,0,0,
2489,https://data.globe.gov/system/photos/2025/08/27/4690038/original.jpg,E,116-382061-135117917-202508271136,135117917,0,0,0,1,0,0,1,0,0,0,
2490,https://data.globe.gov/system/photos/2025/08/27/4690037/original.jpg,S,116-382061-135117917-202508271136,135117917,0,0,0,1,0,0,1,0,0,0,
2491,https://data.globe.gov/system/photos/2025/08/27/4690039/original.jpg,W,116-382061-135117917-202508271136,135117917,0,0,0,1,0,0,1,0,0,0,
2492,https://data.globe.gov/system/photos/2025/08/27/4690040/original.jpg,U,116-382061-135117917-202508271136,135117917,0,0,0,1,0,0,1,0,0,0,
2493,https://data.globe.gov/system/photos/2025/08/27/4689467/original.jpg,N,116-113101-3074308-202508272329,3074308,1,0,0,1,0,0,1,0,0,0,
2494,https://data.globe.gov/system/photos/2025/08/27/4689469/original.jpg,E,116-113101-3074308-202508272329,3074308,1,0,0,1,0,0,1,0,0,0,
2495,https://data.globe.gov/system/photos/2025/08/27/4689468/original.jpg,S,116-113101-3074308-202508272329,3074308,1,0,0,1,0,0,1,0,0,0,
2496,https://data.globe.gov/system/photos/2025/08/27/4689470/original.jpg,W,116-113101-3074308-202508272329,3074308,1,0,0,1,0,0,1,0,0,0,
2497,https://data.globe.gov/system/photos/2025/08/27/4689471/original.jpg,U,116-113101-3074308-202508272329,3074308,1,0,0,1,0,0,1,0,0,0,
2498,https://data.globe.gov/system/photos/2025/08/26/4689473/original.jpg,N,116-113101-3074308-202508262334,3074308,0,0,0,0,0,0,0,0,0,0,
2499,https://data.globe.gov/system/photos/2025/08/26/4689475/original.jpg,E,116-113101-3074308-202508262334,3074308,0,0,0,0,0,0,0,0,0,0,
2500,https://data.globe.gov/system/photos/2025/08/26/4689474/original.jpg,S,116-113101-3074308-202508262334,3074308,0,0,0,0,0,0,0,0,0,0,
2501,https://data.globe.gov/system/photos/2025/08/26/4689476/original.jpg,W,116-113101-3074308-202508262334,3074308,0,0,0,0,0,0,0,0,0,0,
2502,https://data.globe.gov/system/photos/2025/08/26/4689477/original.jpg,U,116-113101-3074308-202508262334,3074308,0,0,0,0,0,0,0,0,0,0,
2503,https://data.globe.gov/system/photos/2025/08/26/4690024/original.jpg,N,116-366506-135117917-202508261246,135117917,1,1,1,0,0,0,0,0,1,0,
2504,https://data.globe.gov/system/photos/2025/08/26/4690026/original.jpg,E,116-366506-135117917-202508261246,135117917,1,1,1,0,0,0,0,0,1,0,
2505,https://data.globe.gov/system/photos/2025/08/26/4690025/original.jpg,S,116-366506-135117917-202508261246,135117917,1,1,1,0,0,0,0,0,1,0,
2506,https://data.globe.gov/system/photos/2025/08/26/4690027/original.jpg,W,116-366506-135117917-202508261246,135117917,1,1,1,0,0,0,0,0,1,0,
2507,https://data.globe.gov/system/photos/2025/08/26/4690028/original.jpg,U,116-366506-135117917-202508261246,135117917,1,1,1,0,0,0,0,0,1,0,
2508,https://data.globe.gov/system/photos/2025/08/26/4689530/original.jpg,N,116-118674-42695752-202508260031,42695752,0,0,0,0,0,0,1,0,0,0,
2509,https://data.globe.gov/system/photos/2025/08/26/4689532/original.jpg,E,116-118674-42695752-202508260031,42695752,0,0,0,0,0,0,1,0,0,0,
2510,https://data.globe.gov/system/photos/2025/08/26/4689531/original.jpg,S,116-118674-42695752-202508260031,42695752,0,0,0,0,0,0,1,0,0,0,
2511,https://data.globe.gov/system/photos/2025/08/26/4689533/original.jpg,W,116-118674-42695752-202508260031,42695752,0,0,0,0,0,0,1,0,0,0,
2512,https://data.globe.gov/system/photos/2025/08/26/4689534/original.jpg,U,116-118674-42695752-202508260031,42695752,0,0,0,0,0,0,1,0,0,0,
2513,https://data.globe.gov/system/photos/2025/08/26/4689660/original.jpg,N,116-286487-62201928-202508262129,62201928,0,0,0,1,1,0,0,0,0,0,
2514,https://data.globe.gov/system/photos/2025/08/26/4689662/original.jpg,E,116-286487-62201928-202508262129,62201928,0,0,0,1,1,0,0,0,0,0,
2515,https://data.globe.gov/system/photos/2025/08/26/4689661/original.jpg,S,116-286487-62201928-202508262129,62201928,0,0,0,1,1,0,0,0,0,0,
2516,https://data.globe.gov/system/photos/2025/08/26/4689663/original.jpg,W,116-286487-62201928-202508262129,62201928,0,0,0,1,1,0,0,0,0,0,
2517,https://data.globe.gov/system/photos/2025/08/26/4689664/original.jpg,U,116-286487-62201928-202508262129,62201928,0,0,0,1,1,0,0,0,0,0,
2518,https://data.globe.gov/system/photos/2025/08/26/4690430/original.jpg,N,150-36563-38485359-202508261808,38485359,0,0,0,1,1,0,0,0,0,0,
2519,https://data.globe.gov/system/photos/2025/08/26/4690432/original.jpg,E,150-36563-38485359-202508261808,38485359,0,0,0,1,1,0,0,0,0,0,
2520,https://data.globe.gov/system/photos/2025/08/26/4690431/original.jpg,S,150-36563-38485359-202508261808,38485359,0,0,0,1,1,0,0,0,0,0,
2521,https://data.globe.gov/system/photos/2025/08/26/4690433/original.jpg,W,150-36563-38485359-202508261808,38485359,0,0,0,1,1,0,0,0,0,0,
2522,https://data.globe.gov/system/photos/2025/08/26/4691253/original.jpg,N,116-396913-85877165-202508262110,85877165,0,0,0,0,0,0,0,0,0,0,
2523,https://data.globe.gov/system/photos/2025/08/26/4691255/original.jpg,E,116-396913-85877165-202508262110,85877165,0,0,0,0,0,0,0,0,0,0,
2524,https://data.globe.gov/system/photos/2025/08/26/4691254/original.jpg,S,116-396913-85877165-202508262110,85877165,0,0,0,0,0,0,0,0,0,0,
2525,https://data.globe.gov/system/photos/2025/08/26/4691256/original.jpg,W,116-396913-85877165-202508262110,85877165,0,0,0,0,0,0,0,0,0,0,
2526,https://data.globe.gov/system/photos/2025/08/26/4691257/original.jpg,U,116-396913-85877165-202508262110,85877165,0,0,0,0,0,0,0,0,0,0,
2527,https://data.globe.gov/system/photos/2025/08/26/4690400/original.jpg,N,116-244390-81975414-202508261242,81975414,0,0,0,1,1,0,0,0,0,1,
2528,https://data.globe.gov/system/photos/2025/08/26/4690402/original.jpg,E,116-244390-81975414-202508261242,81975414,0,0,0,1,1,0,0,0,0,1,
2529,https://data.globe.gov/system/photos/2025/08/26/4690401/original.jpg,S,116-244390-81975414-202508261242,81975414,0,0,0,1,1,0,0,0,0,1,
2530,https://data.globe.gov/system/photos/2025/08/26/4690403/original.jpg,W,116-244390-81975414-202508261242,81975414,0,0,0,1,1,0,0,0,0,1,
2531,https://data.globe.gov/system/photos/2025/08/26/4690404/original.jpg,U,116-244390-81975414-202508261242,81975414,0,0,0,1,1,0,0,0,0,1,
2532,https://data.globe.gov/system/photos/2025/08/26/4690590/original.jpg,N,116-259899-85668120-202508261730,85668120,1,0,0,1,0,0,0,0,0,0,
2533,https://data.globe.gov/system/photos/2025/08/26/4690592/original.jpg,E,116-259899-85668120-202508261730,85668120,1,0,0,1,0,0,0,0,0,0,
2534,https://data.globe.gov/system/photos/2025/08/26/4690591/original.jpg,S,116-259899-85668120-202508261730,85668120,1,0,0,1,0,0,0,0,0,0,
2535,https://data.globe.gov/system/photos/2025/08/26/4690593/original.jpg,W,116-259899-85668120-202508261730,85668120,1,0,0,1,0,0,0,0,0,0,
2536,https://data.globe.gov/system/photos/2025/08/26/4689666/original.jpg,N,116-286487-62201928-202508262237,62201928,0,0,1,1,1,0,0,0,0,0,
2537,https://data.globe.gov/system/photos/2025/08/26/4689668/original.jpg,E,116-286487-62201928-202508262237,62201928,0,0,1,1,1,0,0,0,0,0,
2538,https://data.globe.gov/system/photos/2025/08/26/4689667/original.jpg,S,116-286487-62201928-202508262237,62201928,0,0,1,1,1,0,0,0,0,0,
2539,https://data.globe.gov/system/photos/2025/08/26/4689669/original.jpg,W,116-286487-62201928-202508262237,62201928,0,0,1,1,1,0,0,0,0,0,
2540,https://data.globe.gov/system/photos/2025/08/26/4689670/original.jpg,U,116-286487-62201928-202508262237,62201928,0,0,1,1,1,0,0,0,0,0,
2541,https://data.globe.gov/system/photos/2025/08/26/4691477/original.jpg,N,116-305420-87175930-202508261355,87175930,0,1,0,0,0,0,0,0,0,0,
2542,https://data.globe.gov/system/photos/2025/08/26/4691479/original.jpg,E,116-305420-87175930-202508261355,87175930,0,1,0,0,0,0,0,0,0,0,
2543,https://data.globe.gov/system/photos/2025/08/26/4691478/original.jpg,S,116-305420-87175930-202508261355,87175930,0,1,0,0,0,0,0,0,0,0,
2544,https://data.globe.gov/system/photos/2025/08/26/4691480/original.jpg,W,116-305420-87175930-202508261355,87175930,0,1,0,0,0,0,0,0,0,0,
2545,https://data.globe.gov/system/photos/2025/08/26/4690004/original.jpg,N,116-351526-127044659-202508261227,127044659,0,1,0,1,0,0,0,0,0,0,
2546,https://data.globe.gov/system/photos/2025/08/26/4690006/original.jpg,E,116-351526-127044659-202508261227,127044659,0,1,0,1,0,0,0,0,0,0,
2547,https://data.globe.gov/system/photos/2025/08/26/4690005/original.jpg,S,116-351526-127044659-202508261227,127044659,0,1,0,1,0,0,0,0,0,0,
2548,https://data.globe.gov/system/photos/2025/08/26/4690007/original.jpg,W,116-351526-127044659-202508261227,127044659,0,1,0,1,0,0,0,0,0,0,
