photo_url,altocumulus,altostratus,cirrocumulus,cirrostratus,cirrus,cumulonimbus,cumulus,nimbostratus,stratocumulus,stratus,local_path
https://data.globe.gov/system/photos/2025/08/29/4689590/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_494.jpg
https://data.globe.gov/system/photos/2025/08/29/4689950/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_495.jpg
https://data.globe.gov/system/photos/2025/08/29/4689951/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_496.jpg
https://data.globe.gov/system/photos/2025/08/29/4689952/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_497.jpg
https://data.globe.gov/system/photos/2025/08/29/4690280/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_498.jpg
https://data.globe.gov/system/photos/2025/08/29/4690281/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_499.jpg
https://data.globe.gov/system/photos/2025/08/29/4690282/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_500.jpg
https://data.globe.gov/system/photos/2025/08/29/4690283/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_501.jpg
https://data.globe.gov/system/photos/2025/08/29/4690284/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_502.jpg
https://data.globe.gov/system/photos/2025/08/29/4690698/original.jpg,0,1,0,1,0,0,0,1,1,0,cloud_images/cloud_503.jpg
https://data.globe.gov/system/photos/2025/08/29/4690699/original.jpg,0,1,0,1,0,0,0,1,1,0,cloud_images/cloud_504.jpg
https://data.globe.gov/system/photos/2025/08/29/4690700/original.jpg,0,1,0,1,0,0,0,1,1,0,cloud_images/cloud_505.jpg
https://data.globe.gov/system/photos/2025/08/29/4690701/original.jpg,0,1,0,1,0,0,0,1,1,0,cloud_images/cloud_506.jpg
https://data.globe.gov/system/photos/2025/08/29/4690702/original.jpg,0,1,0,1,0,0,0,1,1,0,cloud_images/cloud_507.jpg
https://data.globe.gov/system/photos/2025/08/29/4689598/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_508.jpg
https://data.globe.gov/system/photos/2025/08/29/4689599/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_509.jpg
https://data.globe.gov/system/photos/2025/08/29/4689600/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_510.jpg
https://data.globe.gov/system/photos/2025/08/29/4689601/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_511.jpg
https://data.globe.gov/system/photos/2025/08/29/4689602/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_512.jpg
https://data.globe.gov/system/photos/2025/08/29/4690098/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_513.jpg
https://data.globe.gov/system/photos/2025/08/29/4690099/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_514.jpg
https://data.globe.gov/system/photos/2025/08/29/4690100/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_515.jpg
https://data.globe.gov/system/photos/2025/08/29/4690101/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_516.jpg
https://data.globe.gov/system/photos/2025/08/29/4690102/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_517.jpg
https://data.globe.gov/system/photos/2025/08/29/4690719/original.jpg,0,0,0,0,0,0,0,0,1,0,cloud_images/cloud_518.jpg
https://data.globe.gov/system/photos/2025/08/29/4689985/original.jpg,0,0,0,0,0,0,1,0,1,1,cloud_images/cloud_519.jpg
https://data.globe.gov/system/photos/2025/08/29/4690544/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_520.jpg
https://data.globe.gov/system/photos/2025/08/29/4690545/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_521.jpg
https://data.globe.gov/system/photos/2025/08/29/4690546/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_522.jpg
https://data.globe.gov/system/photos/2025/08/29/4690547/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_523.jpg
https://data.globe.gov/system/photos/2025/08/29/4690548/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_524.jpg
https://data.globe.gov/system/photos/2025/08/29/4689592/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_525.jpg
https://data.globe.gov/system/photos/2025/08/29/4689593/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_526.jpg
https://data.globe.gov/system/photos/2025/08/29/4689594/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_527.jpg
https://data.globe.gov/system/photos/2025/08/29/4689595/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_528.jpg
https://data.globe.gov/system/photos/2025/08/29/4689596/original.jpg,0,0,1,0,0,0,1,0,0,0,cloud_images/cloud_529.jpg
https://data.globe.gov/system/photos/2025/08/29/4689787/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_530.jpg
https://data.globe.gov/system/photos/2025/08/29/4689788/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_531.jpg
https://data.globe.gov/system/photos/2025/08/29/4689789/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_532.jpg
https://data.globe.gov/system/photos/2025/08/29/4689790/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_533.jpg
https://data.globe.gov/system/photos/2025/08/29/4689791/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_534.jpg
https://data.globe.gov/system/photos/2025/08/29/4689492/original.jpg,0,0,0,0,0,0,0,0,1,0,cloud_images/cloud_535.jpg
https://data.globe.gov/system/photos/2025/08/29/4689493/original.jpg,0,0,0,0,0,0,0,0,1,0,cloud_images/cloud_536.jpg
https://data.globe.gov/system/photos/2025/08/29/4689494/original.jpg,0,0,0,0,0,0,0,0,1,0,cloud_images/cloud_537.jpg
https://data.globe.gov/system/photos/2025/08/29/4689495/original.jpg,0,0,0,0,0,0,0,0,1,0,cloud_images/cloud_538.jpg
https://data.globe.gov/system/photos/2025/08/29/4689496/original.jpg,0,0,0,0,0,0,0,0,1,0,cloud_images/cloud_539.jpg
https://data.globe.gov/system/photos/2025/08/29/4690091/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_540.jpg
https://data.globe.gov/system/photos/2025/08/29/4690092/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_541.jpg
https://data.globe.gov/system/photos/2025/08/29/4690093/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_542.jpg
https://data.globe.gov/system/photos/2025/08/29/4690094/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_543.jpg
https://data.globe.gov/system/photos/2025/08/29/4690095/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_544.jpg
https://data.globe.gov/system/photos/2025/08/29/4690779/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_545.jpg
https://data.globe.gov/system/photos/2025/08/29/4690780/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_546.jpg
https://data.globe.gov/system/photos/2025/08/29/4690781/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_547.jpg
https://data.globe.gov/system/photos/2025/08/29/4690782/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_548.jpg
https://data.globe.gov/system/photos/2025/08/29/4690783/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_549.jpg
https://data.globe.gov/system/photos/2025/08/29/4689824/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_550.jpg
https://data.globe.gov/system/photos/2025/08/29/4689825/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_551.jpg
https://data.globe.gov/system/photos/2025/08/29/4689826/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_552.jpg
https://data.globe.gov/system/photos/2025/08/29/4689827/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_553.jpg
https://data.globe.gov/system/photos/2025/08/29/4689828/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_554.jpg
https://data.globe.gov/system/photos/2025/08/29/4690803/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_555.jpg
https://data.globe.gov/system/photos/2025/08/29/4690805/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_556.jpg
https://data.globe.gov/system/photos/2025/08/29/4690806/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_557.jpg
https://data.globe.gov/system/photos/2025/08/29/4690322/original.jpg,0,0,0,1,0,1,0,1,1,1,cloud_images/cloud_558.jpg
https://data.globe.gov/system/photos/2025/08/29/4690323/original.jpg,0,0,0,1,0,1,0,1,1,1,cloud_images/cloud_559.jpg
https://data.globe.gov/system/photos/2025/08/29/4690324/original.jpg,0,0,0,1,0,1,0,1,1,1,cloud_images/cloud_560.jpg
https://data.globe.gov/system/photos/2025/08/29/4690325/original.jpg,0,0,0,1,0,1,0,1,1,1,cloud_images/cloud_561.jpg
https://data.globe.gov/system/photos/2025/08/29/4690326/original.jpg,0,0,0,1,0,1,0,1,1,1,cloud_images/cloud_562.jpg
https://data.globe.gov/system/photos/2025/08/29/4690262/original.jpg,1,0,1,0,1,0,0,0,0,0,cloud_images/cloud_563.jpg
https://data.globe.gov/system/photos/2025/08/29/4690263/original.jpg,1,0,1,0,1,0,0,0,0,0,cloud_images/cloud_564.jpg
https://data.globe.gov/system/photos/2025/08/29/4690264/original.jpg,1,0,1,0,1,0,0,0,0,0,cloud_images/cloud_565.jpg
https://data.globe.gov/system/photos/2025/08/29/4690265/original.jpg,1,0,1,0,1,0,0,0,0,0,cloud_images/cloud_566.jpg
https://data.globe.gov/system/photos/2025/08/29/4690266/original.jpg,1,0,1,0,1,0,0,0,0,0,cloud_images/cloud_567.jpg
https://data.globe.gov/system/photos/2025/08/29/4689928/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_568.jpg
https://data.globe.gov/system/photos/2025/08/29/4689929/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_569.jpg
https://data.globe.gov/system/photos/2025/08/29/4689930/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_570.jpg
https://data.globe.gov/system/photos/2025/08/29/4689931/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_571.jpg
https://data.globe.gov/system/photos/2025/08/29/4689932/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_572.jpg
https://data.globe.gov/system/photos/2025/08/29/4690629/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_573.jpg
https://data.globe.gov/system/photos/2025/08/29/4690630/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_574.jpg
https://data.globe.gov/system/photos/2025/08/29/4690631/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_575.jpg
https://data.globe.gov/system/photos/2025/08/29/4690632/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_576.jpg
https://data.globe.gov/system/photos/2025/08/29/4690633/original.jpg,1,0,0,0,1,0,1,0,0,0,cloud_images/cloud_577.jpg
https://data.globe.gov/system/photos/2025/08/29/4690304/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_578.jpg
https://data.globe.gov/system/photos/2025/08/29/4690305/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_579.jpg
https://data.globe.gov/system/photos/2025/08/29/4690306/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_580.jpg
https://data.globe.gov/system/photos/2025/08/29/4690307/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_581.jpg
https://data.globe.gov/system/photos/2025/08/29/4690308/original.jpg,0,0,0,0,0,0,1,0,1,0,cloud_images/cloud_582.jpg
https://data.globe.gov/system/photos/2025/08/29/4690412/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_583.jpg
https://data.globe.gov/system/photos/2025/08/29/4690413/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_584.jpg
https://data.globe.gov/system/photos/2025/08/29/4690414/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_585.jpg
https://data.globe.gov/system/photos/2025/08/29/4690415/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_586.jpg
https://data.globe.gov/system/photos/2025/08/29/4690416/original.jpg,0,0,0,0,1,0,1,0,0,0,cloud_images/cloud_587.jpg
https://data.globe.gov/system/photos/2025/08/29/4690418/original.jpg,0,1,0,0,0,0,0,0,1,0,cloud_images/cloud_588.jpg
https://data.globe.gov/system/photos/2025/08/29/4690419/original.jpg,0,1,0,0,0,0,0,0,1,0,cloud_images/cloud_589.jpg
https://data.globe.gov/system/photos/2025/08/29/4690420/original.jpg,0,1,0,0,0,0,0,0,1,0,cloud_images/cloud_590.jpg
https://data.globe.gov/system/photos/2025/08/29/4690421/original.jpg,0,1,0,0,0,0,0,0,1,0,cloud_images/cloud_591.jpg
https://data.globe.gov/system/photos/2025/08/29/4690422/original.jpg,0,1,0,0,0,0,0,0,1,0,cloud_images/cloud_592.jpg
https://data.globe.gov/system/photos/2025/08/29/4690521/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_593.jpg
https://data.globe.gov/system/photos/2025/08/29/4690522/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_594.jpg
https://data.globe.gov/system/photos/2025/08/29/4690523/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_595.jpg
https://data.globe.gov/system/photos/2025/08/29/4690232/original.jpg,0,0,0,0,0,1,0,0,0,0,cloud_images/cloud_596.jpg
https://data.globe.gov/system/photos/2025/08/29/4690233/original.jpg,0,0,0,0,0,1,0,0,0,0,cloud_images/cloud_597.jpg
https://data.globe.gov/system/photos/2025/08/29/4690234/original.jpg,0,0,0,0,0,1,0,0,0,0,cloud_images/cloud_598.jpg
https://data.globe.gov/system/photos/2025/08/29/4690235/original.jpg,0,0,0,0,0,1,0,0,0,0,cloud_images/cloud_599.jpg
https://data.globe.gov/system/photos/2025/08/29/4690236/original.jpg,0,0,0,0,0,1,0,0,0,0,cloud_images/cloud_600.jpg
https://data.globe.gov/system/photos/2025/08/29/4689732/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_601.jpg
https://data.globe.gov/system/photos/2025/08/29/4689733/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_602.jpg
https://data.globe.gov/system/photos/2025/08/29/4689734/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_603.jpg
https://data.globe.gov/system/photos/2025/08/29/4689735/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_604.jpg
https://data.globe.gov/system/photos/2025/08/29/4689736/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_605.jpg
https://data.globe.gov/system/photos/2025/08/29/4689858/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_606.jpg
https://data.globe.gov/system/photos/2025/08/29/4689859/original.jpg,1,0,0,1,0,0,0,1,1,0,cloud_images/cloud_607.jpg
https://data.globe.gov/system/photos/2025/08/29/4690369/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_608.jpg
https://data.globe.gov/system/photos/2025/08/29/4690370/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_609.jpg
https://data.globe.gov/system/photos/2025/08/29/4690371/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_610.jpg
https://data.globe.gov/system/photos/2025/08/29/4690372/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_611.jpg
https://data.globe.gov/system/photos/2025/08/29/4690373/original.jpg,1,0,0,0,0,0,1,0,0,0,cloud_images/cloud_612.jpg
https://data.globe.gov/system/photos/2025/08/29/4690538/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_613.jpg
https://data.globe.gov/system/photos/2025/08/29/4690539/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_614.jpg
https://data.globe.gov/system/photos/2025/08/29/4690540/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_615.jpg
https://data.globe.gov/system/photos/2025/08/29/4690541/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_616.jpg
https://data.globe.gov/system/photos/2025/08/29/4690542/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_617.jpg
https://data.globe.gov/system/photos/2025/08/29/4689822/original.jpg,0,0,0,0,0,1,0,0,1,0,cloud_images/cloud_618.jpg
https://data.globe.gov/system/photos/2025/08/29/4689823/original.jpg,0,0,0,0,0,1,0,0,1,0,cloud_images/cloud_619.jpg
https://data.globe.gov/system/photos/2025/08/29/4689875/original.jpg,0,0,0,1,0,0,0,0,1,0,cloud_images/cloud_620.jpg
https://data.globe.gov/system/photos/2025/08/29/4689876/original.jpg,0,0,0,1,0,0,0,0,1,0,cloud_images/cloud_621.jpg
https://data.globe.gov/system/photos/2025/08/29/4689877/original.jpg,0,0,0,1,0,0,0,0,1,0,cloud_images/cloud_622.jpg
https://data.globe.gov/system/photos/2025/08/29/4689878/original.jpg,0,0,0,1,0,0,0,0,1,0,cloud_images/cloud_623.jpg
https://data.globe.gov/system/photos/2025/08/29/4689879/original.jpg,0,0,0,1,0,0,0,0,1,0,cloud_images/cloud_624.jpg
https://data.globe.gov/system/photos/2025/08/29/4689804/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_625.jpg
https://data.globe.gov/system/photos/2025/08/29/4689805/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_626.jpg
https://data.globe.gov/system/photos/2025/08/29/4689806/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_627.jpg
https://data.globe.gov/system/photos/2025/08/29/4689807/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_628.jpg
https://data.globe.gov/system/photos/2025/08/29/4689808/original.jpg,0,0,0,0,1,0,0,0,0,0,cloud_images/cloud_629.jpg
https://data.globe.gov/system/photos/2025/08/29/4689870/original.jpg,1,0,0,0,0,0,1,0,1,0,cloud_images/cloud_630.jpg
https://data.globe.gov/system/photos/2025/08/29/4689871/original.jpg,1,0,0,0,0,0,1,0,1,0,cloud_images/cloud_631.jpg
https://data.globe.gov/system/photos/2025/08/29/4689872/original.jpg,1,0,0,0,0,0,1,0,1,0,cloud_images/cloud_632.jpg
https://data.globe.gov/system/photos/2025/08/29/4689873/original.jpg,1,0,0,0,0,0,1,0,1,0,cloud_images/cloud_633.jpg
https://data.globe.gov/system/photos/2025/08/29/4689874/original.jpg,1,0,0,0,0,0,1,0,1,0,cloud_images/cloud_634.jpg
https://data.globe.gov/system/photos/2025/08/29/4690790/original.jpg,0,0,1,0,1,0,0,0,0,0,cloud_images/cloud_635.jpg
https://data.globe.gov/system/photos/2025/08/29/4690791/original.jpg,0,0,1,0,1,0,0,0,0,0,cloud_images/cloud_636.jpg
https://data.globe.gov/system/photos/2025/08/29/4690792/original.jpg,0,0,1,0,1,0,0,0,0,0,cloud_images/cloud_637.jpg
https://data.globe.gov/system/photos/2025/08/29/4690794/original.jpg,0,0,1,0,1,0,0,0,0,0,cloud_images/cloud_638.jpg
https://data.globe.gov/system/photos/2025/08/29/4690467/original.jpg,0,0,0,1,0,0,1,1,0,1,cloud_images/cloud_639.jpg
https://data.globe.gov/system/photos/2025/08/29/4690468/original.jpg,0,0,0,1,0,0,1,1,0,1,cloud_images/cloud_640.jpg
https://data.globe.gov/system/photos/2025/08/29/4690469/original.jpg,0,0,0,1,0,0,1,1,0,1,cloud_images/cloud_641.jpg
https://data.globe.gov/system/photos/2025/08/29/4690470/original.jpg,0,0,0,1,0,0,1,1,0,1,cloud_images/cloud_642.jpg
https://data.globe.gov/system/photos/2025/08/29/4690755/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_643.jpg
https://data.globe.gov/system/photos/2025/08/29/4690756/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_644.jpg
https://data.globe.gov/system/photos/2025/08/29/4690757/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_645.jpg
https://data.globe.gov/system/photos/2025/08/29/4690758/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_646.jpg
https://data.globe.gov/system/photos/2025/08/29/4690759/original.jpg,0,0,0,1,1,0,0,0,0,0,cloud_images/cloud_647.jpg
https://data.globe.gov/system/photos/2025/08/29/4690915/original.jpg,1,0,1,0,0,0,1,0,0,0,cloud_images/cloud_648.jpg
https://data.globe.gov/system/photos/2025/08/29/4690916/original.jpg,1,0,1,0,0,0,1,0,0,0,cloud_images/cloud_649.jpg
https://data.globe.gov/system/photos/2025/08/29/4690917/original.jpg,1,0,1,0,0,0,1,0,0,0,cloud_images/cloud_650.jpg
https://data.globe.gov/system/photos/2025/08/29/4690918/original.jpg,1,0,1,0,0,0,1,0,0,0,cloud_images/cloud_651.jpg
https://data.globe.gov/system/photos/2025/08/29/4690654/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_652.jpg
https://data.globe.gov/system/photos/2025/08/29/4690655/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_653.jpg
https://data.globe.gov/system/photos/2025/08/29/4690656/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_654.jpg
https://data.globe.gov/system/photos/2025/08/29/4690657/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_655.jpg
https://data.globe.gov/system/photos/2025/08/29/4690658/original.jpg,1,1,0,0,0,0,0,0,0,0,cloud_images/cloud_656.jpg
https://data.globe.gov/system/photos/2025/08/29/4689566/original.jpg,1,1,0,1,1,0,1,0,0,0,cloud_images/cloud_657.jpg
https://data.globe.gov/system/photos/2025/08/29/4689567/original.jpg,1,1,0,1,1,0,1,0,0,0,cloud_images/cloud_658.jpg
https://data.globe.gov/system/photos/2025/08/29/4689568/original.jpg,1,1,0,1,1,0,1,0,0,0,cloud_images/cloud_659.jpg
https://data.globe.gov/system/photos/2025/08/29/4689569/original.jpg,1,1,0,1,1,0,1,0,0,0,cloud_images/cloud_660.jpg
https://data.globe.gov/system/photos/2025/08/29/4689570/original.jpg,1,1,0,1,1,0,1,0,0,0,cloud_images/cloud_661.jpg
https://data.globe.gov/system/photos/2025/08/29/4689898/original.jpg,1,1,1,0,1,0,1,0,0,0,cloud_images/cloud_662.jpg
https://data.globe.gov/system/photos/2025/08/29/4689899/original.jpg,1,1,1,0,1,0,1,0,0,0,cloud_images/cloud_663.jpg
https://data.globe.gov/system/photos/2025/08/29/4689900/original.jpg,1,1,1,0,1,0,1,0,0,0,cloud_images/cloud_664.jpg
https://data.globe.gov/system/photos/2025/08/29/4689901/original.jpg,1,1,1,0,1,0,1,0,0,0,cloud_images/cloud_665.jpg
https://data.globe.gov/system/photos/2025/08/29/4689902/original.jpg,1,1,1,0,1,0,1,0,0,0,cloud_images/cloud_666.jpg
https://data.globe.gov/system/photos/2025/08/29/4689510/original.jpg,1,0,1,0,0,0,0,0,0,0,cloud_images/cloud_667.jpg
https://data.globe.gov/system/photos/2025/08/29/4689511/original.jpg,1,0,1,0,0,0,0,0,0,0,cloud_images/cloud_668.jpg
https://data.globe.gov/system/photos/2025/08/29/4689512/original.jpg,1,0,1,0,0,0,0,0,0,0,cloud_images/cloud_669.jpg
https://data.globe.gov/system/photos/2025/08/29/4689513/original.jpg,1,0,1,0,0,0,0,0,0,0,cloud_images/cloud_670.jpg
https://data.globe.gov/system/photos/2025/08/29/4689514/original.jpg,1,0,1,0,0,0,0,0,0,0,cloud_images/cloud_671.jpg
https://data.globe.gov/system/photos/2025/08/29/4690270/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_672.jpg
https://data.globe.gov/system/photos/2025/08/29/4690271/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_673.jpg
https://data.globe.gov/system/photos/2025/08/29/4690272/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_674.jpg
https://data.globe.gov/system/photos/2025/08/29/4690273/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_675.jpg
https://data.globe.gov/system/photos/2025/08/29/4690274/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_676.jpg
https://data.globe.gov/system/photos/2025/08/29/4689969/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_677.jpg
https://data.globe.gov/system/photos/2025/08/29/4689970/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_678.jpg
https://data.globe.gov/system/photos/2025/08/29/4689971/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_679.jpg
https://data.globe.gov/system/photos/2025/08/29/4689972/original.jpg,0,0,0,0,0,0,1,0,0,0,cloud_images/cloud_680.jpg
https://data.globe.gov/system/photos/2025/08/29/4690008/original.jpg,0,0,0,0,0,0,0,1,1,0,cloud_images/cloud_681.jpg
https://data.globe.gov/system/photos/2025/08/29/4690009/original.jpg,0,0,0,0,0,0,0,1,1,0,cloud_images/cloud_682.jpg
https://data.globe.gov/system/photos/2025/08/29/4690010/original.jpg,0,0,0,0,0,0,0,1,1,0,cloud_images/cloud_683.jpg
https://data.globe.gov/system/photos/2025/08/29/4690011/original.jpg,0,0,0,0,0,0,0,1,1,0,cloud_images/cloud_684.jpg
https://data.globe.gov/system/photos/2025/08/29/4689764/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_685.jpg
https://data.globe.gov/system/photos/2025/08/29/4689765/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_686.jpg
https://data.globe.gov/system/photos/2025/08/29/4689766/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_687.jpg
https://data.globe.gov/system/photos/2025/08/29/4689767/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_688.jpg
https://data.globe.gov/system/photos/2025/08/29/4689768/original.jpg,1,0,1,1,1,0,0,0,0,0,cloud_images/cloud_689.jpg
https://data.globe.gov/system/photos/2025/08/29/4689849/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_690.jpg
https://data.globe.gov/system/photos/2025/08/29/4689850/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_691.jpg
https://data.globe.gov/system/photos/2025/08/29/4689851/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_692.jpg
https://data.globe.gov/system/photos/2025/08/29/4689852/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_693.jpg
https://data.globe.gov/system/photos/2025/08/29/4689853/original.jpg,1,0,0,1,0,1,1,0,0,0,cloud_images/cloud_694.jpg
https://data.globe.gov/system/photos/2025/08/29/4689610/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_695.jpg
https://data.globe.gov/system/photos/2025/08/29/4689611/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_696.jpg
https://data.globe.gov/system/photos/2025/08/29/4689612/original.jpg,0,0,1,0,0,0,0,0,0,0,cloud_images/cloud_697.jpg
